3445																			
3446			A Chinese loanword that belongs to this set is HM *mpu̯æiH ‘to boil (intr)’ from Chinese 沸 ‘to boil (intr)’ (OC *-p[u][t]-s > MC pjɨjH (MC) > Man. fèi).																
3447																			
3448			Notes																
3449		1	In White Hmong, cognate /chau1/ means ‘to crawl on one’s belly’ (compare the verbal use of ‘belly’ in English: ‘to belly up to the table’).																
3450		5	Compare Proto Malayo-Polynesian *palu ‘sago flour’ (ACD). 																
3451		7	The individual forms look very much like Chinese 老 ‘old’ (MC lawX > Man. lǎo), but at the Hmongic level the rime does not correspond.																
3452		11	Compare Chinese 鏤 ‘to incise’ (OC *[r]ˤo-s > MC luwH > Man. lòu).																
3453		18	From Tibeto-Burman *b-ləy ‘four’ (see chapter 5).																
3454		20	Possibly from Chinese 別 ‘to separate, distinguish’ (OC *N-pret > MC bjet > Man. bié).																
3455		21	The majority of other West Hmongic cognates have tone 1.  Yanghao (1) from Office of Miao-Yao Research Lexicon 1987.  The word in both Yanghao (1) and Fuyuan (5) means ‘soft membrane inside shell’. Compare Proto Tai *pl--k ‘shell, bark’.																
3456		22	Extended semantically in White Hmong to ‘base, root, origin’ as well as ‘summit’ (tone 3) and ‘leader, headman’ (tone 5).																
3457		23	Tan Trinh Pa-Hng (Niederer 1997) has been substituted for Baiyun Pa-Hng (7).																
3458		24	Changping Mien (Wang and Mao 18) has been substituted for Luoxiang Mien (8). Compare Tibeto-Burman *krwəy ‘son-in-law’. This connection is strengthened by the parallel ‘sister-in-law/daughter-in-law’ *ʔɲam (4.7/24) which closely resembles Tibeto-Burman *nam ‘daughter-in-law’ (Benedict 1987a). 																
3459		26	Jinxiu Mien (8) from L-Thongkum 1993:205.																
3460		27	Possibly related to Chinese 味 ‘taste (n.)’ (OC *m[ə][t]-s > MC mjɨjH > Man. wèi).																
3461		28	Tan Trinh Pa-Hng (Niederer 1997) has been substituted for Baiyun Pa-Hng (7).																
3462		29	Compare Pucheng (Mǐn) /kiãi3/ ‘child’ (Norman 1988:243).																
3463		30	Perhaps Chinese 卉 ‘herbs, vegetation’ (MC xjwɨjH > Man. huì). See correspondence to ‘to conceal’ (2.55/10).																
3464		31	Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8).																
3465		32	Sunjiang Biao Min (Wang and Mao 22) has been substituted for Dongshan Biao Min (10). A word meaning ‘thin (person)’ with matching rime and tone exists in Hmongic, but its initial is *ndz- (3.6).																
3466		33	Chinese 灰 ‘ashes’ (MC xwoj > Man. huī) has a very different onset and a different tone, but the rime corresponds.																
3467			13																
3468			13a. H	*-ow															
3469						1	2	3	4	5	6	7	H						
3470	E	1	plum			--	--	khaɯ1	kə1b	khoA	--	--	*ow						
3471	E	2	soot			ʨhu1	--	ŋkhaɯ1	ŋkə1b	ŋʔkhoA	--	--	*ow						
3472	E	3	white			l̥u1	qwə1	daɯ1	l̥ə1a	qloA	klau1	kwɔ1	*ow						
3473	E	4	able			su2	--	tsaɯ2	sə2	--	--	--	*ow						
3474	E	5	heart			ȴ̥u3	--	plaɯ3	pɭə3b	ploB	--	--	*ow						
3475	E	6	paper			tu3	ntə3	ntaɯ3	ntə3a	nʔtoB	ntau3	nɔ3	*ow						
3476	E	7	face			--	--	--	pɯ4	--	--	--	*ow						
3477	E	8	foot			tu5	tə5	taɯ5	tə5a	toC	--	--	*ow						
3478	E	9	salty			ȴ̥u5	--	daɯ5	l̥ə5a	--	--	--	*ow						
3479	E	10	to swallow			--	--	--	ŋkə5a	--	ŋkau5	ŋɛ5	*ow						
3480	E	11	walnut			--	--	--	l̥ə5a	qloC	--	--	*ow						
3481	E	12	to gnaw			ki7	ku7	kaɯ7	kə7a	koD	--	--	*ow						
3482	E	13	to ignite/light			tu7	--	taɯ7	te7a	toD	--	--	*ow						
3483	E	14	to open (door)			pu7	pu7	--	--	poD	--	pɔ7	*ow						
3484	E	15	to peck/dig			ʨu7	ȵʨu7	ɲcaɯ7	ȵʨə7a	ȵʔʨoD	--	ʨɔ1	*ow						
3485	E	16	pheasant			--	--	tʂaɯ7	sə7a	--	--	--	*ow						
3486	E	17	to pick up			ʨhə1	--	khaɯ7	kɯ7b	khoD	--	--	*ow						
3487	E	18	to shut (door)			shu7	--	--	ʂə7	--	--	--	*ow						
3488	E	19	bamboo			--	--	ʈaɯ8	ʈə8	--	--	--	*ow						
3489	E	20	mountain pass			--	--	daɯ8	l̥ə8	--	--	--	*ow						
3490	E	21	pair			ȵu8	ŋoŋ8	ŋkaɯ8	ŋkə8	ŋkoD	ɳtʃau8	ŋɤ8	*ow						
3491	E	22	to stumble			--	--	--	--	--	--	--	*ow	 					
3492	E	23	whip			--	--	mplaɯ8	mplə8	mpʔloD	--	--	*ow						
3493																			
3494			Chinese loanwords in set 13a:					tsjuwX (MC)	酒	jiǔ  ‘liquor’	>	H *cowB							
3495	X					*[r]awʔ (OC)	>	ljewX (MC)	燎	liǎo  ‘to singe’	>	H *hljowB ‘to burn (mountain)’							
3496																			
3497	D		13b. HM	*-ou	(263)														
3498						1	2	3	4	5	6	7	H	HM	M	8	9	10	11
3499	E	24	to stand/get up			ɕhu3	ɕə3	ʂaɯ3	sə3b	soB	θjau3	sɤ3	*ow	*ou	*ou	ɕou3	--	səu3	fu3
3500	E	25	fire			tu4	tə4	taɯ4	tɯ4	ðoB	tau4	tɤ4	*ow	*ou	*ou	tou4	tɔu4	təu4	tu4
3501	E	26	explode			tu6	tə6	taɯ6	tɯ6	ðoC	--	tɤ6	*ow	*ou	*ou	--	tɔ6	--	--
3502	E	27	bellows												*ou	lou2	lɔu2	ləu2	lu2
3503	E	28	to hold w/2 hands												*ou	pou2	pɔu2	--	--
3504	E	29	to forget												*ou	--	ȵɔu3	n̥au3	nau3
3505	E	30	grave/tomb												*ou	θou3	tθɔu3	tsəu3	--
3506																			
3507	C		Chinese loanwords in set 13b:			tsyhoH (MC)	處	chù  ‘bed/place’	>	HM *chouH									
3508						drjoH (MC)	箸	zhù  ‘chopsticks’	>	HM *drouH									
3509						hjuH (MC)	芋	yù  ‘taro’	>	HM *wouH									
3510						pjuX (MC)	斧	fǔ  ‘axe’	>	M *pouB									
3511						tsyoX (MC)	煮	zhǔ  ‘to boil’	>	M *tjouB									
3512						kjuH (MC)	句	jù  ‘clf-sentences’	>	M *kjouC									
3513																			
3514	D		13c. HM	*-op	(237)														
3515						1	2	3	4	5	6	7	H	HM	M	8	9	10	11
3516	E	31	skin			tu3	tə3	taɯ5	tə3a	toB	--	--	*ow	*op	*op	dup7	dup7	din7	dip7
3517																			
3518	D		13d. HM	*-ot	(256)														
3519						1	2	3	4	5	6	7	H	HM	M	8	9	10	11
3520	E	32	to stop up/plug			--	ntshu7	ɳtʂaɯ7	ntsəu5a	nʔtsuD	ɳtʃau7	sɔ7	*ow	*ot	*ot	tsot7	--	--	--
3521																			
3522	C		Chinese loanwords in set 13d:			*[s][r][o]t (OC)	>	srwæt (MC)	刷	shuā  ‘to brush’	>	M *sotD ‘to wipe’							
3523								khwot (MC)	堀	kū  ‘hole’	>	M *khotD							
3524																			
3525			13e. HM	*-ok (186, 203)															
3526						1	2	3	4	5	6	7	H	HM	M	8	9	10	11
3527	E	33	few/lack			ɕu6	--	tʂaɯ6	--	zoC	ʃau6	ʨɤ6	*ow	*ok	*ok	θo8	tθɔ6	tshɔ8	hu8
3528	E	34	finger												*ok	do7	dɔ7	dɔ7	--
3529	E	35	turbid												*ok	glo8	glɔ6	--	--
3530																			
3531	E		13f. HM	*-əut	(255)														
3532						1	2	3	4	5	6	7	H	HM	M	8	9	10	11
3533	E	36	navel			tu7	ntu7	ntaɯ7	ntə7a	nʔtoD	ntu7	--	*ow	*əut	*ut	dut7	duːt7’	din7	--
3534																			
3535			Discussion																
3536			The variant reflexes in Jiwei (Qo Xiong) (2) and Pa-Hng (12) are in complementary distribution.  In Jiwei the rime is /u/ in tone 7 and /ə/ elsewhere, which follows the generalization made in the introduction to the reconstruction (2.1.3) that traces of coda consonants can be detected in vowel distinctions in this language.  In Pa-Hng the distribution of rimes is conditioned by the register of the initial consonant:  it is /ɤ/ after low register tones 4, 6, 8 and /ɔ/ after high register tones 1, 3, 7.																
3537																			
3538			Notes																
3539		7	Also Shimen /bey4I/, Qingyan /pau4/, Gaopo /pə4/, Fengxiang /pɔ4/  (Wang and Mao 1995).  Xuyong /bleu4/ with medial -l- may also be cognate.																
3540			13, 24 & 25. The first of these may stand in a morphological relationship to the other two:  *touD ‘to set on fire’, *douX ‘fire’, *douH ‘to explode’ (see chapter 4).																
3541		15	There is a similar word in Mienic: Jiangdi Mien (Wang and Mao 15) /dzo7/ and Xiangnan Mien (Wang and Mao 16) /dzəu7/ ‘to peck’; however, the rimes do not correspond.  The word is listed twice in Wang and Mao, once as ‘to peck’ and once as ‘to dig’ because in Yanghao (1) ‘to peck’ has tone 5 and ‘to dig’ has tone 7.  The forms in all other locations with these meanings are identical, which suggests the differentiation is limited to Yanghao.  It is also used in White Hmong to mean ‘to hoe/clean the ground’. Compare Chinese 撅 ‘to dig’ (OC *[g]ot > MC gjwot > Man. jué).																
3542		20	This may be the same as Chinese 峽 ‘gorge between two mountains’ (OC *N-kˤ<r>ep > MC hɛp > Man. xiá; the same word as 狹 ‘narrow’), but the Chinese word does not have a rounded vowel.																
3543		22	This word is only represented by two West Hmongic languages in Wang 1994:  Xianjin /ɳtʂeu8/ and Shimen /ɳdʐɦey8II/, but even on the basis of such scant evidence seems to fit into rime 13.																
3544			25 & 26. ‘Fire’ and ‘to explode’ are morphologically related: see chapter 4.																
3545		27	Possibly from Chinese 蘆 ‘reed’ (MC lu > Man. lú), since Hmong and Mien bellows are made from a cylinder with a pump inside (Lemoine 1972:130–131).																
3546		28	Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8).																
3547		29	Compare Hmongic *hnuŋB ‘to forget’ (2.8/27).																
3548		32	Compare Cantonese /tsat/, Hainan Mun /tjat7/ ‘to plug (a hole)’. Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8).																
3549			34 & 35. Given the merger of two different Hmong-Mien rimes to Mienic *-ok, these words could equally well have been placed in rime 9e. 																
3550		34	Compare Hmongic *ntaB ‘finger’ (2.4/4).																
3551		35	Compare Hmongic *ŋkroB/*ŋgroB ‘turbid’ (5.49/7).																
3552																			
3553			14																
3554	D		HM	*-u̯i	(20)														
3555						1	2	3	4	5	6	7	H	HM	M	8	9	10	11
3556	E	1	two			o1	ɯ1	ɔ1	ɔ1a	uA	u1	va1	*u̯u	*u̯i	*u̯i	vi1	i1	wəi1	vi5
3557																			
3558			Discussion																
3559			A correspondence “set” containing only one word is not of great significance to the reconstruction.  ‘Two’ is a common word which is phonologically slight. There is no supporting external evidence for this reconstruction from Chinese loans that pattern the same way.  Nonetheless, this reconstruction is faithful both to the Hmongic and Mienic reflexes and to the pattern of preservation of the initial part of the rime in Hmongic, and seems reasonable.																
3560																			
3561			15																
3562			15a. H	*-u̯a															
3563						1	2	3	4	5	6	7	H						
3564	E	1	otter			ɕha1	ȵʨhɑ1	ɳtʂhua1	ntsa1b	nʔtshaAθja1		--	*u̯a						
3565	E	2	spinning wheel			--	--	tʂhua1	--	tshaA	--	--	*u̯a						
3566	E	3	to twist/rub			fha1	--	sua1	sa1b	saA	va1’	--	*u̯a						
3567	E	4	to open out/undo			tha3	nthɑ3	nthua3	--	nʔthaB	--	--	*u̯a						
3568	E	5	to marry (a woman)			qha5	--	--	ha5a	kaC	--	--	*u̯a						
3569	E	6	to tear			ȴ̥i5	--	dua5	ɭ̥a5a 	qlaC	--	kwɛ3	*u̯a						
3570	E	7	to throw on (clothes)			pa5	--	mpua5	mpa5a	--	--	ma5	*u̯a						
3571	E	8	to be used to			ȴa6	ȴɑ6	--	ɭəa6 	laC	--	--	*u̯a						
3572	E	9	duck			ka6	--	--	--	ʁwaC	--	--	*u̯a						
3573	E	10	to meet			ʨa6	--	cua6	ʨəa6	ʑaC	--	--	*u̯a						
3574	E	11	rat			--	--	tʂua6	pʐəa6	vjaB	--	--	*u̯a						
3575																			
3576	C		Chinese loanwords in set 15a:			bjuX (MC)	腐	fǔ  ‘rotten’	>	H *bu̯aB									
3577						dzjak (MC)	嚼	jué  ‘to chew’	>	H *cu̯aC  If this is indeed the source of the word in Hmongic, an explanation is needed for the register difference. See also Chinese 噍 ‘to chew’ (OC *[dz]ewk-s > MC dzjewH > Man. jiào).									
3578																			
3579			15b. HM	*-əj (94, 151)															
3580						1	2	3	4	5	6	7	H	HM	M	8	9	10	11
3581	E	12	excrement			qa3	qɑ3	qua3	ha3a	qaB	ka3	ka3	*u̯a	*əj	*əi	dai3	dai3	kai3	kai3
3582	E	13	to do			ɛ5	--	ua5	aŋ5a	aC	--	ɪ̃5	*u̯a	*əj	*əi	--	ai5	wəi5	ai5
3583	E	14	to kill			ta5	tɑ5	tua5	ta5a	--	ta5	ta5	*u̯a	*əj	*əi	tai5’	tai5	tai5	dai5
3584	E	15	to die			ta6	tɑ6	tua6	təa6	ðaC	ta6	te6	*u̯a	*əj	*əi	tai6	tai6	tai6	tai6
3585	E	16	bamboo shoot/orphan			za6	mʐɑ6	ɳtʂua6	mpʐəa6	mpjaC	mpja6	mje6	*u̯a	*əj	*əi	bje6	bjai6	blai6	bɛi6
3586	E	17	diligent			ŋa6	ŋɑ6	ɴqua6	ŋkəa6	ɴqaC	ŋka6	ŋe6	*u̯a	*əj	*əi	--	--	gwai6	--
3587	E	18	to fly												*əi	dai5	dai5’	dai5	--
3588																			
3589	C		Chinese loanwords in set 15b:			*[r][ə][j] (OC)	>	lij (MC)	梨	lí  ‘pear’	>	HM *rəj							
3590								tsij (MC)	粢	zī  ‘sacrificial grain’	>	M *tjəiA ‘millet’							
3591								dzyiX (MC)	柿	shì  ‘persimmon’	>	M *djəiB							
3592																			
3593	D		15c. HM	*-u̯əj	(222)														
3594						1	2	3	4	5	6	7	 H	HM	M	8	9	10	11
3595	E	19	sweet potato			na2	--	--	--	--	--	--	*u̯a	*u̯əj	*u̯əj	du2	dɔːi2	dwai2	dai2
3596																			
3597			15d. HM	*-aj (74, 112, 150, 151)															
3598						1	2	3	4	5	6	7	H	HM	M	8	9	10	11
3599	E	20	medicine			ʨa1	ŋkɑ1	--	ka1a	kaA	ðja1	ȵa1	*u̯a	*aj	*ai	--	gjaːi1	hja1	tsɛi1
3600	E	21	to come			ta2	--	tua2	ta2	ðaA	--	te2	*u̯a	*aj	*ai	taːi2	taːi2	ta2	tɛi2
3601	E	22	waist			l̥a3	qwɑ3	dua3	l̥a3a	qlaB	kla3	la3	*u̯a	*aj	*ai	klaːi3	klaːi3	kla3	lai3
3602	E	23	to crow			qa5	qɑ5	qua5	ha5a	qaC	ka5	ŋa5	*u̯a	*aj	*ai	kaːi5’	kaːi5	--	kɔi5
3603	E	24	sharp			ɣa6	ʐɑ6	ʐua6	--	wjaC	ŋkja6	--	*u̯a	*aj	*ai	gai6	gjai6	lai6	hɛi6
3604	E	25	river												*ai	--	--	da2	dɔi2
3605	E	26	which												*ai	laːi5	--	ha2	--
3606																			
3607	C		Chinese loanwords in set 15d:			*pʰˤaj-s (OC)	>	phaH (MC)	破	pò  ‘to break’	>	HM *phajH ‘to cut open’							
3608	X					*[k]ʷˤaj-s (OC)	>	kwaH (MC)	過	guò  ‘to pass/surpass’	>	HM *KʷajH ‘to cross (river)’							
3609	X					*[dz]ˤaj (OC)	>	dza (MC)	鹺	cuó  ‘salty’	>	M *ndzaiA							
3610																			
3611			Discussion																
3612			Hmong-Mien rimes 15b, d share with rimes 11b and 12/17b-c the characteristic that the final high front vocalic element triggered the introduction of a back rounded on-glide in the development of Hmongic. For discussion, see chapter 2, section 1.  Thus all words in rime 15 have an intermediate Proto Hmongic form in *u̯a, whether or not a back rounded on-glide is reconstructed at the Hmong-Mien level on the basis of its appearance in Mienic.																
3613																			
3614			Notes																
3615		2	The meaning of this word in White Hmong is ‘machine’. It is probably from Chinese 車 ‘cart, chariot, thing with wheel’ (MC tsyhæ > Man. chē).																
3616		3	This word is probably the same as Mienic *ɕætD ‘to twist/rub’ (4.13/5).																
3617		6	Tan Trinh Pa-Hng (Niederer 1997) has been substituted for Baiyun Pa-Hng (7).																
3618		7	In White Hmong, ‘to wrap around the body’. Possibly from Chinese 被 ‘to cover self’ (OC *m-p(r)ajʔ > MC bjeX > Man. bèi).																
3619		9	Also Fengxiang (West Hmongic) /qa6/ (Wang and Mao 9).  Expressive phonology.																
3620		14	Yanghao (1) from Office of Miao-Yao Research Lexicon 1987.																
3621			14 & 15. These words are important in the reconstruction of morphology in Hmong-Mien, as they bear a morphological relationship to each other: see chapter 4.  They are also to be related in some fashion to proto-Austronesian *ma-aCay ‘to die’ and *pa-aCay ‘to kill’ (ACD).																
3622		16	This root also means ‘orphan, widow(er)’ in all Hmongic languages except Jiongnai, Ho Ne and Pa-Hng.  It may be that ‘bamboo shoot’ is basic and ‘orphan, widow(er)’ is a derived meaning since the distribution of ‘bamboo shoot’ is wider. However, given Proto Tai *br[a] ‘orphan’, perhaps ‘orphan/widow(er)’ is the basic meaning.																
3623		21	To come to a place other than one’s home.																
3624		23	Sunjiang Biao Min (Wang and Mao 22) has been substituted for Dongshan Biao Min (10). Possibly from Chinese 歌 ‘to sing; a song’ (OC *[k]ˤaj > MC ka > Man. gē), although this word is not used for the song of animals, and the tones do not correspond. 																
3625																			
3626			16																
3627			16a. H	*-u															
3628						1	2	3	4	5	6	7	H						
3629	E	1	to blow			tsho1	phʐo1	tʂhua1	pʐa1b	phjaA	phu1	phjo1	*u						
3630	E	2	to trap/ensnare			--	--	cua1	ʨæ1a	ʨaA	--	--	*u						
3631	E	3	fern			xhə1	ʂo1	ʂua1	ʐa1b	saA	ŋkjeu1’	--	*u						
3632	E	4	on top of			--	--	--	sa1b	saA	--	--	*u						
3633	E	5	sound/noise			xhə1	ʂo1	ʂua1	ʐa1b	saA	ŋkjeu1’	ɕo1	*u						
3634	E	6	tree			fhu3	--	--	wa1b	--	--	--	*u						
3635	E	7	fog/cloud			ho1	ho1	hua1	ɦa1b	haA	--	ho1	*u						
3636	E	8	green/blue			zo2	mʐo1	ɳtʂua1	mpʐa1a	mʔpjaA	--	mjo1	*u						
3637	E	9	firm/durable			--	--	ʈua2	ʈa2	--	--	--	*u						
3638	E	10	to sprinkle/spill			--	ȵʨho3	ɲchua3	ȵʨha3b	ȵʔʨhaB	--	--	*u						
3639	E	11	rabbit			--	--	lua3	ɭa3a	ʔlaB	--	--	*u						
3640	E	12	sorghum			--	--	ɳtʂua7	ntsa7a	--	--	--	*u						
3641	E	13	to weed/hoe			--	ntho5	nthua5	--	--	--	--	*u						
3642	E	14	ragged/shabby			nei6	--	ntua6	--	qlaC	--	--	*u						
3643																			
3644			Chinese loanwords in set 16a:					ʔu (MC)	烏	wū  ‘crow’	>	H *ʔuA							
3645	X					*[k](r)u (OC)	>	kjuw (MC)	鳩	jiū  ‘turtledove’	>	H *ɴquA ‘pigeon’ This word also could have been borrowed from Tibeto-Burman *k(r)əw ‘dove’.							
3646								ʔjiewH (MC)	要	yào  ‘important/to want’	>	H *ʔjuB ‘to want/ask for/get’							
3647																			
3648			16b. HM	*-u (111, 225)															
3649						1	2	3	4	5	6	7	H	HM	M	8	9	10	11
3650	E	15	drum			ȵə4	ɳɑŋ4	ɳʈua4	ɳʈəa4	ɳtʂaB	ɳtʃu4	mjo4	*u	*u	*u	dʑo4	ȡu4	du4	--
3651	E	16	to launder			sho5	ntsho5	ntshua5	ntsa5b	nʔtshaC	ɳtʃu5	ȵo5	*u	*u	*u	do5	du5’	dzu5	du5
3652	E	17	ramie/hemp			no6	no6	ntua6	ntəa6	ntaC	ntu6	mjo6	*u	*u	*u	do6	du6	du6	--
3653	E	18	tortoise			--	--	--	--	--	--	--	*u	*u	*u	to6	tu6	--	--
3654	E	19	to return home												*u	mu4	mu4	mu4	mu4
3655																			
3656	C		Chinese loanwords in set 16b:			*tˤuʔ (OC)	>	tawX (MC)	搗	dǎo  ‘to husk/pound’	>	HM *tuX							
3657	X					*[dz]ˤu (OC)	>	dzaw (MC)	槽	cáo  ‘trough’	>	M *dzuA							
3658																			
3659	D		16c. HM	*-uə	(191)														
3660						1	2	3	4	5	6	7	H	HM	M	8	9	10	11
3661	E	20	nine			ʨə2	ʨo2	cua2	ʨa2	ʑaA	tʃu2	ko2	*u	*uə	*uə	du2	du2	ju2	ku2
3662	E	21	cattle pen			ŋə2	--	ŋkua2	ŋka2	ŋkaA	--	tɕõ2	*u	*uə	*uə	--	gu2	glu2	dzu2
3663	E	22	thunder			--	--	--	--	--	--	mo1	*u	*uə	*uə	bu1	bu5	--	bjau1
3664																			
3665	C		Chinese loanwords in set 16c:			*[g](r)aʔ (OC)	>	gjoX (MC)	粔	jù  ‘rice cake’	>	HM *ŋkjuəX 							
3666	X					*[b]ək-s (OC)	>	bjuwH (MC)	伏	fú  ‘to hatch’	>	HM *buəH ‘to hatch/embrace’							
3667																			
3668	D		16d. HM	*-ow	(172)														
3669						1	2	3	4	5	6	7	H	HM	M	8	9	10	11
3670	E	23	shuttle											*ow	*ow	gou4	glɔu4	--	--
3671																			
3672	C		Chinese loanwords in set 16d:			*[g](r)aw (OC)	>	gjew (MC)	橋	qiáo  ‘bridge’	>	HM *ɟow							
3673								mjuH (MC)	霧	wù  ‘fog’ (Cantonese /mou6/)	>	M *mowC							
3674																			
3675			Discussion																
3676			There was a merger of Hmong-Mien *uw (3f), *u̯o (7c), and *u (16c) to Mienic *u. ‘Tortoise’, ‘to return home’, and ‘trough’ have been placed here, in rime 16c. But it should be remembered that these words are not necessarily to be taken back to *u in Proto Hmong-Mien.																
3677																			
3678			Notes																
3679		1	There are Chinese words with ph- meaning ‘to blow’, but this may be independent use of expressive phonology in both language groups.																
3680		6	The Yanghao (1) form is a classifier for vegetation (Office of Miao-Yao Research Lexicon 1987), as is West Hmongic Shimen /faɯ1/ (Wang and Mao 4).																
3681		8	‘Green/blue’ and Mienic *ʔbɔuB (1.4/3) ‘grey’ may be cognate: Mienic ‘grey’ in Hainan Mun also means ‘blue’ (Shintani and Yang 1990).																
3682		10	Also ‘to pour out’.																
3683		12	Upon inspection of more cognates, it becomes clear that tone 7 in these two forms for ‘sorghum’ are tone sandhi forms derived from tone 5.																
3684		14	Reflexes in Xianjin (/ɳʈua6/) and Qingyan (/ɳʈo6/) have retroflex initials, so this word might better be reconstructed as *ɴɢruC. It is possibly from a prefixed form of Chinese 陋 ‘humble, mean’ (OC *[r]ˤo-s > MC luwH > Man. lòu).																
3685		18	Reconstructed to Proto Hmong-Mien on the basis of its appearance in Mienic and Qibainong Bunu /tu6/ (Wang and Mao 10).																
3686		20	From Tibeto-Burman *gəw ‘nine’ (see chapter 5).																
3687		21	Biao Min (10) is from Solnit 1982. This may be the same as Chinese 圉 ‘prison, pen’ (OC *m-q(ʰ)(r)aʔ > MC ngjoX > Man. yǔ).																
3688		22	This may be related to Hmongic *S-phoA ‘thunder’ (1.2/7).  See discussion under onset 1.2.																
3689		23	This is probably related to the Hmongic word for ‘shuttle’, *ɴɢəŋB (5-6.6/21).																
3690																			
3691			18																
3692			18a. H	*-in															
3693						1	2	3	4	5	6	7	H						
3694	E	1	to dry in sun			--	--	ʐia1	ʐæin1a	--	--	--	*in						
3695	E	2	monkey			lei1	--	lia1	læin1a	--	lai1	--	*in						
3696	E	3	red			--	--	lia1	læin1a	ʔlenA	--	--	*in						
3697	E	4	skirt			tei1	tɛ1	tia1	tæin1a	tenA	ðai1	tĩ1	*in						
3698	E	5	to weave/plait			hei1	hɛ1	hia1	ɦæin1b	henA	xan1	--	*in						
3699	E	6	alive			--	--	cia2	ʨein2	ʑiA	--	--	*in						
3700	E	7	front surface			--	--	ntia2	--	ɴqlenA	--	--	*in						
3701	E	8	level			--	--	tia2	tæin2	--	--	--	*in						
3702	E	9	crop of bird			pi3	--	tsia5	pjein5a	puB	pai3	pẽ1	*in						
3703	E	10	ginger			khi3	--	qhia3	hæin3b	qhwjenB	khai3	--	*in						
3704	E	11	grape			qei3	qɛ3	--	hæin3a	qenB	--	ji3	*in						
3705	E	12	cooking pot/pan			vi4	wɛ4	jia4	ʑein4	wenB	van4	vɪ̃4	*in						
3706	E	13	cool (water)			sei4	tsɛ4	tsia4	sein4	--	tʃai4	ʨɦɪ̃4	*in						
3707	E	14	persimmon			mi4	mɛ4	--	--	menB	--	--	*in						
3708	E	15	to drive in (nail)			--	ȵʨɛ5	ɳtʂia5	--	nʔtsenC	--	ni5	*in						
3709	E	16	mussel/clam			l̥iə6	pɹɛ4	plia6	--	--	--	--	*in						
3710	E	17	to be wedged in			--	ɳʈhɑ7	--	ɳʈei5b	--	--	--	*in						
3711	E	18	female			mi8	--	nia8	mi8	menC	mai8	mɛ̃7	*in						
3712																			
3713	C		Chinese loanword in set 18a:			sying (MC)	升	shēng  ‘liter measure’	>	H *sjinA ‘measure for grain’									
3714																			
3715			18b. HM	*-im (4, 5)															
3716						1	2	3	4	5	6	7	H	 HM	 M	8	9	10	11
3717	E	19	bitter			i1	ɛ1	ia1	æin1a	--	an1	jɪ̃1	*in	*im	*im	im1	im1	in1	jɛm1
3718	E	20	thorn												*im	jim3	ȡim3	--	--
3719																			
3720	C		Chinese loanwords in set 18b:			ljem (MC)	鎌	lián  ‘sickle’	>	HM *ljim									
3721						sim (MC)	心	xīn  ‘heart’	>	M *simA									
3722						tsyim (MC)	箴	zhēn  ‘needle’	>	M *simA									
3723																			
3724			18c. HM	*-in	(7)														
3725						1	2	3	4	5	6	7	H	HM	M	8	9	10	11
3726	E	21	tooth			m̥hi3	ɕɛ3	hn̥ia3	mi3b	m̥jenB	m̥ai3	m~ɪ3	*in	*in	*in	--	--	mjen3	--
3727																			
3728	C		Chinese loanwords in set 18c:			*-[b]ˤe[n]ʔ (OC)	>	benX (MC)	辮	biàn  ‘a braid’	>	HM *mbjinX ‘to braid/a braid’							
3729								pjien (MC)	鞭	biān  ‘whip’ (Cant. /pin1/)	>	M *pinA							
3730																			
3731			18d. HM	*-iŋ	(8)														
3732						1	2	3	4	5	6	7	H	HM	M	8	9	10	11
3733	E	22	field			ȴi2	--	lia2	ɭæin2	lenA	leŋ2	l~i2	*in	*iŋ	*iŋ	giŋ2	giːŋ2	ljɛ2	ljaŋ2
3734	E	23	monkey												*iŋ	biŋ1	biːŋ1	--	bjaŋ1
3735	E	24	crop (of bird)/gizzard												*iŋ	ʨiŋ3	ȡiŋ3	--	--
3736																			
3737	C		Chinese loanwords in set 18d:			syeng (MC)	聲	shēng  ‘sound’	>	M *siŋA									
3738						sengX (MC)	醒	xǐng  ‘to sober up’	>	M *siŋB									
3739								Cant. /pɛːŋ5/  ‘to hide onself’	>	M *piŋC									
3740																			
3741			18e. HM	*-i̯əm	(135)														
3742						1	2	3	4	5	6	7	H	HM	M	8	9	10	11
3743	E	25	to sniff			m̥hi5	--	hni̥a5	mi5b	m̥jenC	m̥ai5	mi5	*in	*i̯əm	*i̯əm	hom5	hɔːm5’	m̥ja5	--
3744	E	26	to cover (with tile)												*i̯əm	hom6	hɔːm3	--	hum3
3745																			
3746			18f. HM	*-i̯ən (119, 137)															
3747						1	2	3	4	5	6	7	H	HM	M	8	9	10	11
3748	E	27	liver			xhi1	ʂɛ1	ʂia1	ʐæin1b	senA	ŋkheŋ1’	hɪ̃1	*in	*i̯ən	*i̯ən	gan1	gjen1’	ɬan1	--
3749																			
3750	C		Chinese loanword in set 18f:			ngin (MC)	銀	yín  ‘silver’	>	HM *ɲʷi̯ən									
3751																			
3752			18g. HM	*-i̯əŋ (83, 159)															
3753						1	2	3	4	5	6	7	H	HM	M	8	9	10	11
